Customer_ID,Customer_Name,Gender,Age,Segment,Join_Date,City,State,Region
CUST05735,Balendra Ratti,Female,23,Government,2024-06-07,Nagpur,Maharashtra,West
CUST05736,Bhavya Karan,Male,59,Retail,2024-12-18,Thiruvananthapuram,Kerala,South
CUST05737,Aradhana Koshy,Female,36,Education,2026-05-30,Chennai,Tamil Nadu,South
CUST05738,Viraj Pandya,Female,51,Retail,2022-03-05,Coimbatore,Tamil Nadu,South
CUST05739,Ladli Varghese,Male,51,Government,2026-05-10,Kolkata,West Bengal,East
CUST05740,Vihaan Loyal,Female,34,Retail,2022-01-13,Indore,Madhya Pradesh,Central
CUST05741,Bhavika Patla,Male,35,Corporate,2021-11-28,Mysuru,Karnataka,South
CUST05742,Neelima Karnik,Female,42,Government,2025-03-20,Coimbatore,Tamil Nadu,South
CUST05743,Kashvi Nagarajan,Male,39,Corporate,2024-03-23,Ahmedabad,Gujarat,West
CUST05744,Vivaan Basak,Female,50,Corporate,2025-10-11,Kolkata,West Bengal,East
CUST05745,Tanish Anne,Female,38,SME,2021-10-26,Amritsar,Punjab,North
CUST05746,Vansha Dalal,Male,20,Government,2023-06-30,Kolkata,West Bengal,East
CUST05747,Dipta Gupta,Female,51,SME,2022-06-06,Bengaluru,Karnataka,South
CUST05748,Tanish Narayan,Female,25,Education,2023-12-13,New Delhi,Delhi,North
CUST05749,Bhavani Bobal,Male,23,Government,2023-12-27,Amritsar,Punjab,North
CUST05750,Harini Randhawa,Female,60,Retail,2022-06-05,Bengaluru,Karnataka,South
CUST05751,Samuel Bir,Female,62,Retail,2025-02-25,New Delhi,Delhi,North
CUST05752,Ishwar Rama,Male,41,Government,2021-09-23,New Delhi,Delhi,North
CUST05753,Bahadurjit Murthy,Female,25,Retail,2023-08-15,New Delhi,Delhi,North
CUST05754,Ganga Thaman,Female,46,SME,2025-12-12,Bhopal,Madhya Pradesh,Central
CUST05755,Indali Virk,Male,28,Education,2021-08-13,Indore,Madhya Pradesh,Central
CUST05756,Priya Sarkar,Male,64,SME,2023-07-11,Coimbatore,Tamil Nadu,South
CUST05757,Aarush Gour,Male,41,Corporate,2024-02-16,Mysuru,Karnataka,South
CUST05758,Kevin Andra,Male,55,SME,2023-05-05,Pune,Maharashtra,West
CUST05759,Parth Wable,Female,63,Corporate,2024-03-08,New Delhi,Delhi,North
CUST05760,Falan Deol,Male,41,Corporate,2026-03-21,Siliguri,West Bengal,East
CUST05761,Ekani Devan,Male,36,Corporate,2022-08-15,Kozhikode,Kerala,South
CUST05762,Jeevika Ghose,Male,24,Education,2023-09-30,New Delhi,Delhi,North
CUST05763,Charan De,Male,22,SME,2022-07-01,Amritsar,Punjab,North
CUST05764,Luke Prakash,Female,45,Government,2022-05-02,Siliguri,West Bengal,East
CUST05765,Faras Deshpande,Male,30,Retail,2023-10-03,Ludhiana,Punjab,North
CUST05766,Arya Bhattacharyya,Female,31,Corporate,2023-11-02,Karimnagar,Telangana,South
CUST05767,Theodore Yadav,Female,42,Education,2023-02-28,Ludhiana,Punjab,North
CUST05768,Hamsini Sengupta,Female,38,Retail,2023-08-01,Indore,Madhya Pradesh,Central
CUST05769,Oviya Sankar,Male,28,SME,2025-11-16,Vadodara,Gujarat,West
CUST05770,Nathaniel Konda,Female,37,Education,2025-09-21,Karimnagar,Telangana,South
CUST05771,Zehaan Pillay,Male,52,Education,2023-10-13,Chennai,Tamil Nadu,South
CUST05772,Shivansh Narayan,Female,26,Retail,2026-02-23,Kochi,Kerala,South
CUST05773,Pooja Roy,Male,48,Education,2022-07-26,Ludhiana,Punjab,North
CUST05774,Tara Dani,Male,25,Government,2022-04-04,Amritsar,Punjab,North
CUST05775,Yamini Lad,Female,26,Education,2022-04-11,Mumbai,Maharashtra,West
CUST05776,Faraj Banik,Male,18,Government,2022-05-05,Siliguri,West Bengal,East
CUST05777,Avi Vasa,Female,23,Corporate,2022-02-17,Bengaluru,Karnataka,South
CUST05778,Madhav Walia,Male,63,SME,2023-02-22,Chennai,Tamil Nadu,South
CUST05779,Bhavna Sidhu,Female,61,SME,2024-01-20,Hyderabad,Telangana,South
CUST05780,Charvi Lad,Male,40,Education,2022-10-01,Ludhiana,Punjab,North
CUST05781,Balvan Koshy,Male,57,Education,2024-08-25,Amritsar,Punjab,North
CUST05782,Triveni Mand,Female,24,Education,2024-09-23,Madurai,Tamil Nadu,South
CUST05783,Chakrika Boase,Female,40,Education,2024-07-18,Vadodara,Gujarat,West
CUST05784,Faras Date,Female,36,Retail,2025-02-05,New Delhi,Delhi,North
CUST05785,David Solanki,Male,30,SME,2022-11-01,Bhopal,Madhya Pradesh,Central
CUST05786,Chaitanya Ratta,Male,57,SME,2022-12-22,Mumbai,Maharashtra,West
CUST05787,Hemang Parmer,Female,26,Education,2023-08-31,Hyderabad,Telangana,South
CUST05788,Aarna Bora,Female,57,Corporate,2023-05-10,Ahmedabad,Gujarat,West
CUST05789,Chasmum Goyal,Male,55,Retail,2023-08-27,Hyderabad,Telangana,South
CUST05790,Lopa Gala,Male,47,Retail,2024-04-22,Mumbai,Maharashtra,West
CUST05791,Isaiah Kota,Female,48,Corporate,2024-02-05,Vadodara,Gujarat,West
CUST05792,Jagvi Dyal,Male,39,Education,2022-05-26,New Delhi,Delhi,North
CUST05793,Aadhya Maharaj,Male,39,Retail,2023-11-29,Indore,Madhya Pradesh,Central
CUST05794,Naksh Dugar,Male,43,Corporate,2026-01-27,Chennai,Tamil Nadu,South
CUST05795,Ekavir Memon,Male,50,Retail,2022-10-01,New Delhi,Delhi,North
CUST05796,Nitesh Hegde,Female,53,Government,2021-07-02,Warangal,Telangana,South
CUST05797,Daniel Dhaliwal,Female,47,SME,2022-04-22,Kozhikode,Kerala,South
CUST05798,Wridesh Kala,Male,32,SME,2026-03-06,Bhopal,Madhya Pradesh,Central
CUST05799,Neelima Ravi,Male,40,Education,2022-02-07,Nagpur,Maharashtra,West
CUST05800,Akshay Hari,Male,24,SME,2025-05-03,Madurai,Tamil Nadu,South
CUST05801,Frado Halder,Female,54,Retail,2021-08-15,Bhopal,Madhya Pradesh,Central
CUST05802,Aradhana Joshi,Male,63,Government,2026-05-25,Pune,Maharashtra,West
CUST05803,Zansi Vig,Female,61,Corporate,2025-09-16,New Delhi,Delhi,North
CUST05804,Barkha Kapadia,Male,23,Education,2022-09-15,Hyderabad,Telangana,South
CUST05805,Nandini Basak,Female,45,SME,2023-05-17,Karimnagar,Telangana,South
CUST05806,Liam Malhotra,Male,37,Education,2022-09-14,Karimnagar,Telangana,South
CUST05807,Jagvi Mani,Female,55,Corporate,2026-04-15,Siliguri,West Bengal,East
CUST05808,Imaran Grewal,Female,18,Retail,2022-06-14,Ludhiana,Punjab,North
CUST05809,Sneha Dhaliwal,Male,19,Government,2024-12-01,Mangaluru,Karnataka,South
CUST05810,Jeet Rau,Male,37,Education,2024-10-03,New Delhi,Delhi,North
CUST05811,Saumya Mitter,Male,55,Retail,2022-12-15,Mysuru,Karnataka,South
CUST05812,Abha Sura,Female,31,Corporate,2023-01-13,Siliguri,West Bengal,East
CUST05813,Lavanya Vaidya,Female,59,Corporate,2026-03-14,Ludhiana,Punjab,North
CUST05814,Vedika Ray,Male,33,SME,2024-06-08,Mangaluru,Karnataka,South
CUST05815,Rehaan Varughese,Female,56,Corporate,2022-08-01,New Delhi,Delhi,North
CUST05816,Rachita Bhagat,Male,21,Retail,2022-09-14,Bengaluru,Karnataka,South
CUST05817,Vanya Vig,Male,22,Government,2024-04-05,Indore,Madhya Pradesh,Central
CUST05818,Shravya Manne,Male,37,Government,2022-10-20,Ludhiana,Punjab,North
CUST05819,Anika Madan,Male,39,SME,2026-04-29,Bengaluru,Karnataka,South
CUST05820,Jacob Mutti,Male,57,Retail,2022-05-27,Coimbatore,Tamil Nadu,South
CUST05821,Qasim Basak,Male,34,Corporate,2024-09-16,Indore,Madhya Pradesh,Central
CUST05822,Faris Mistry,Female,23,Corporate,2025-01-11,Amritsar,Punjab,North
CUST05823,Ishaan Saxena,Male,52,Retail,2022-05-23,New Delhi,Delhi,North
CUST05824,Triya Nanda,Male,26,Education,2024-06-28,Kolkata,West Bengal,East
CUST05825,Sai Roy,Female,54,SME,2024-11-12,Kolkata,West Bengal,East
CUST05826,Aahana Walia,Female,18,SME,2023-06-09,Amritsar,Punjab,North
CUST05827,Ansh Yadav,Male,20,SME,2024-06-24,Kochi,Kerala,South
CUST05828,Aashi Jain,Male,18,Government,2023-06-30,Kolkata,West Bengal,East
CUST05829,Tara Natarajan,Male,56,Education,2024-02-25,New Delhi,Delhi,North
CUST05830,Gunbir Wason,Male,24,Government,2023-11-05,Bhopal,Madhya Pradesh,Central
CUST05831,Ucchal Nagy,Female,26,Education,2024-11-07,Indore,Madhya Pradesh,Central
CUST05832,Hemani Kapadia,Female,44,SME,2025-04-08,Indore,Madhya Pradesh,Central
CUST05833,Radha Nazareth,Male,43,Education,2022-01-11,Mangaluru,Karnataka,South
CUST05834,Adya Kapur,Male,50,Education,2022-02-26,New Delhi,Delhi,North
CUST05835,Eesha Bajwa,Male,60,Government,2023-06-11,Amritsar,Punjab,North
CUST05836,Joshua Ganesan,Female,33,Education,2022-05-16,Kolkata,West Bengal,East
CUST05837,Chaman Ravi,Male,23,Education,2024-11-30,Siliguri,West Bengal,East
CUST05838,Fiyaz Pai,Female,29,Government,2021-09-24,Warangal,Telangana,South
CUST05839,Naksh Bera,Female,45,Education,2023-11-09,Hyderabad,Telangana,South
CUST05840,Jagdish Dugal,Male,46,Education,2025-12-09,Ludhiana,Punjab,North
CUST05841,Bhavini Thakur,Female,28,Corporate,2022-09-09,Coimbatore,Tamil Nadu,South
CUST05842,Tanish Khosla,Female,36,Government,2023-04-28,Kolkata,West Bengal,East
CUST05843,Charles Kant,Female,54,Government,2023-02-20,Indore,Madhya Pradesh,Central
CUST05844,Zinal Dua,Female,39,Government,2025-04-10,Chennai,Tamil Nadu,South
CUST05845,Advay Memon,Female,27,Education,2025-09-10,Amritsar,Punjab,North
CUST05846,Krishna Sheth,Female,42,SME,2024-02-21,Vadodara,Gujarat,West
CUST05847,Ganga Jayaraman,Male,53,SME,2023-05-05,Mangaluru,Karnataka,South
CUST05848,Omisha Raja,Female,19,Retail,2024-10-15,Kolkata,West Bengal,East
CUST05849,Vansha Kumer,Female,24,Education,2024-07-09,Mumbai,Maharashtra,West
CUST05850,Waida Upadhyay,Male,54,Retail,2024-11-14,Surat,Gujarat,West
CUST05851,Bakhshi Lal,Female,43,SME,2023-07-08,Karimnagar,Telangana,South
CUST05852,Chasmum Pillay,Female,23,Retail,2024-09-29,Madurai,Tamil Nadu,South
CUST05853,Oviya Mander,Female,20,Retail,2023-10-26,Nagpur,Maharashtra,West
CUST05854,Amrita Ahuja,Male,63,Government,2022-06-11,Ahmedabad,Gujarat,West
CUST05855,Zansi Ganesh,Female,56,Corporate,2024-07-07,Warangal,Telangana,South
CUST05856,Vritti Goel,Female,40,Education,2026-01-22,Siliguri,West Bengal,East
CUST05857,Eiravati Vig,Male,59,Retail,2024-06-21,Mangaluru,Karnataka,South
CUST05858,Jagvi Pant,Male,19,Retail,2025-07-01,Karimnagar,Telangana,South
CUST05859,Luke Dey,Male,39,Retail,2026-05-10,Madurai,Tamil Nadu,South
CUST05860,George Swaminathan,Female,58,Retail,2023-12-05,Madurai,Tamil Nadu,South
CUST05861,Pavani Patel,Male,54,Retail,2025-03-21,Amritsar,Punjab,North
CUST05862,Nachiket Patla,Male,29,Corporate,2024-03-13,New Delhi,Delhi,North
CUST05863,Rajata Natt,Female,56,Corporate,2025-04-04,Kochi,Kerala,South
CUST05864,Fitan Chakrabarti,Male,42,Corporate,2023-08-19,Madurai,Tamil Nadu,South
CUST05865,Nihal Tak,Female,58,Corporate,2022-02-09,Bengaluru,Karnataka,South
CUST05866,Lipika Kade,Female,29,Education,2021-08-15,Bengaluru,Karnataka,South
CUST05867,Xalak Hayre,Female,62,Government,2026-04-13,New Delhi,Delhi,North
CUST05868,Udant Karpe,Male,48,SME,2023-05-15,Amritsar,Punjab,North
CUST05869,Aarav Dayal,Female,49,Retail,2024-08-02,Mangaluru,Karnataka,South
CUST05870,Girik Krish,Female,60,Government,2022-11-23,Pune,Maharashtra,West
CUST05871,Lopa Mitra,Female,34,Retail,2025-02-10,Surat,Gujarat,West
CUST05872,Aryan Dayal,Male,41,SME,2026-02-19,New Delhi,Delhi,North
CUST05873,Lekha Bawa,Male,34,SME,2022-03-12,Pune,Maharashtra,West
CUST05874,Victor Muni,Female,59,Education,2023-07-19,Coimbatore,Tamil Nadu,South
CUST05875,Nandini Naidu,Female,50,Corporate,2024-06-19,Siliguri,West Bengal,East
CUST05876,Balhaar Mannan,Male,36,Government,2023-12-10,Nagpur,Maharashtra,West
CUST05877,Gaurang Chaudhuri,Female,59,Government,2022-08-01,Kozhikode,Kerala,South
CUST05878,Balendra Subramanian,Female,49,Corporate,2025-07-08,New Delhi,Delhi,North
CUST05879,Pavani Pandya,Female,51,SME,2021-12-15,New Delhi,Delhi,North
CUST05880,Pranit Handa,Male,60,Education,2022-01-19,Kochi,Kerala,South
CUST05881,Veda Sachdev,Female,18,Government,2026-01-14,Amritsar,Punjab,North
CUST05882,Henry Bajaj,Male,28,Education,2024-10-07,Bhopal,Madhya Pradesh,Central
CUST05883,Leena Balan,Female,37,Corporate,2026-05-20,Indore,Madhya Pradesh,Central
CUST05884,Hemal Loke,Male,40,Retail,2024-03-28,New Delhi,Delhi,North
CUST05885,Sai Rege,Male,41,Retail,2025-08-06,Pune,Maharashtra,West
CUST05886,Krish Buch,Female,43,Education,2024-05-18,Indore,Madhya Pradesh,Central
CUST05887,Tanvi Batra,Male,21,Education,2021-08-13,Karimnagar,Telangana,South
CUST05888,Chaaya Zachariah,Male,56,Corporate,2023-07-19,Thiruvananthapuram,Kerala,South
CUST05889,Arjun Vora,Female,46,Corporate,2024-02-26,Indore,Madhya Pradesh,Central
CUST05890,Manan Shere,Female,35,SME,2024-05-05,Ludhiana,Punjab,North
CUST05891,Bhavya Bakshi,Male,22,Education,2025-10-21,Bengaluru,Karnataka,South
CUST05892,Kiaan Sridhar,Female,25,SME,2022-05-29,Warangal,Telangana,South
CUST05893,Bhavna Kar,Male,62,Retail,2025-06-24,Mangaluru,Karnataka,South
CUST05894,Elijah Ratta,Male,60,Corporate,2023-09-08,Pune,Maharashtra,West
CUST05895,Kevin Sura,Female,31,SME,2025-07-29,Kolkata,West Bengal,East
CUST05896,Quincy Bhakta,Male,47,Government,2025-10-08,Kochi,Kerala,South
CUST05897,Vrishti Golla,Male,32,Education,2023-06-03,Nagpur,Maharashtra,West
CUST05898,Arin Mohan,Male,23,Retail,2025-05-17,Bhopal,Madhya Pradesh,Central
CUST05899,Ria Agrawal,Male,60,SME,2022-09-23,Chennai,Tamil Nadu,South
CUST05900,Indrajit Vohra,Female,28,Education,2026-03-12,Indore,Madhya Pradesh,Central
CUST05901,Tanmayi Mohan,Female,34,Corporate,2024-09-03,Ahmedabad,Gujarat,West
CUST05902,Ekiya Mani,Female,29,SME,2021-07-19,Siliguri,West Bengal,East
CUST05903,Kashvi Srivastava,Male,51,SME,2023-11-09,Madurai,Tamil Nadu,South
CUST05904,Isha Patla,Male,53,SME,2025-10-21,Ludhiana,Punjab,North
CUST05905,Wazir Char,Female,23,SME,2023-06-06,Surat,Gujarat,West
CUST05906,Ekavir Mohanty,Male,55,Corporate,2024-01-29,New Delhi,Delhi,North
CUST05907,Isha Oza,Male,48,SME,2026-03-11,Ahmedabad,Gujarat,West
CUST05908,Harita Dass,Female,61,Corporate,2023-01-12,Surat,Gujarat,West
CUST05909,Parth Chatterjee,Female,26,Education,2021-08-07,Ludhiana,Punjab,North
CUST05910,Kala Nori,Male,44,Education,2024-03-05,Karimnagar,Telangana,South
CUST05911,David Bassi,Female,34,Education,2023-05-02,Kochi,Kerala,South
CUST05912,Fitan Raman,Male,60,SME,2025-03-12,Chennai,Tamil Nadu,South
CUST05913,Aryan Sachdev,Female,64,Corporate,2023-10-16,Amritsar,Punjab,North
CUST05914,Forum Solanki,Male,29,Education,2023-03-14,New Delhi,Delhi,North
CUST05915,Tripti Bail,Female,51,Retail,2025-08-13,Mangaluru,Karnataka,South
CUST05916,Ijaya Iyer,Female,28,Retail,2026-01-08,Siliguri,West Bengal,East
CUST05917,Yutika Rao,Female,54,Corporate,2023-07-05,Indore,Madhya Pradesh,Central
CUST05918,Chaaya Bhattacharyya,Female,33,Retail,2025-04-25,Madurai,Tamil Nadu,South
CUST05919,Vedhika Pillay,Female,22,Education,2025-01-20,Kozhikode,Kerala,South
CUST05920,Rajeshri Kunda,Female,39,Retail,2025-12-05,Ludhiana,Punjab,North
CUST05921,Rehaan Dhar,Male,26,Education,2025-10-12,Vadodara,Gujarat,West
CUST05922,Xalak Deep,Male,29,Corporate,2023-02-09,Ludhiana,Punjab,North
CUST05923,Michael Chaudhari,Male,37,Government,2025-05-19,Mumbai,Maharashtra,West
CUST05924,Widisha Dey,Female,59,Corporate,2025-05-25,Ahmedabad,Gujarat,West
CUST05925,Nathaniel Nath,Female,56,Corporate,2025-04-20,Bengaluru,Karnataka,South
CUST05926,Falan Krishna,Female,20,Corporate,2026-06-30,New Delhi,Delhi,North
CUST05927,Pavani Nori,Male,24,Corporate,2021-09-28,Kolkata,West Bengal,East
CUST05928,Alexander Lanka,Female,41,SME,2023-09-15,Mumbai,Maharashtra,West
CUST05929,Geetika Warrior,Female,29,Government,2021-07-22,Amritsar,Punjab,North
CUST05930,Vasudha Dhar,Male,63,SME,2024-06-11,Indore,Madhya Pradesh,Central
CUST05931,Upadhriti Magar,Male,65,SME,2023-10-22,Nagpur,Maharashtra,West
CUST05932,Kritika Dada,Male,51,Corporate,2024-05-11,Mumbai,Maharashtra,West
CUST05933,Anusha Rana,Female,57,SME,2022-12-10,Mumbai,Maharashtra,West
CUST05934,Adweta Padmanabhan,Male,61,Corporate,2024-03-08,Kochi,Kerala,South
CUST05935,Yatan Deshpande,Female,25,Retail,2022-11-02,Bhopal,Madhya Pradesh,Central
CUST05936,Keya Narayanan,Female,27,Government,2022-05-04,Ahmedabad,Gujarat,West
CUST05937,Lipika Chadha,Female,56,Corporate,2023-10-28,Madurai,Tamil Nadu,South
CUST05938,Sathvik Som,Male,46,Corporate,2025-12-22,New Delhi,Delhi,North
CUST05939,Victor Lanka,Male,45,Corporate,2022-06-10,Karimnagar,Telangana,South
CUST05940,Udant Mukherjee,Male,64,Government,2023-01-07,Indore,Madhya Pradesh,Central
CUST05941,Ucchal Nayak,Male,28,Retail,2026-02-13,Ludhiana,Punjab,North
CUST05942,Liam Aurora,Female,54,Retail,2022-11-29,Indore,Madhya Pradesh,Central
CUST05943,Krishna Baria,Male,61,Education,2024-06-10,Surat,Gujarat,West
CUST05944,Bachittar Murthy,Male,19,SME,2024-11-28,New Delhi,Delhi,North
CUST05945,Jagdish Radhakrishnan,Female,49,Retail,2026-05-27,Karimnagar,Telangana,South
CUST05946,Simon Butala,Female,56,Government,2023-07-19,Amritsar,Punjab,North
CUST05947,Mitesh Natarajan,Male,21,SME,2024-09-29,Coimbatore,Tamil Nadu,South
CUST05948,Patrick Sodhi,Male,18,Corporate,2023-11-09,Pune,Maharashtra,West
CUST05949,Priya Brahmbhatt,Female,65,Government,2021-09-08,Bengaluru,Karnataka,South
CUST05950,Kevin Brar,Female,53,Government,2024-08-27,Kozhikode,Kerala,South
CUST05951,Ekani Goda,Female,58,SME,2025-04-05,Bengaluru,Karnataka,South
CUST05952,Rajeshri Sathe,Female,50,Education,2023-08-26,Bengaluru,Karnataka,South
CUST05953,Tanish Gera,Male,33,Retail,2022-06-12,Amritsar,Punjab,North
CUST05954,Yashoda Setty,Male,35,Education,2023-01-12,Mumbai,Maharashtra,West
CUST05955,Madhavi Banik,Female,58,Retail,2022-12-15,Amritsar,Punjab,North
CUST05956,Lohit Ramesh,Male,45,Government,2025-06-23,Kolkata,West Bengal,East
CUST05957,Yashawini Mangat,Male,22,Corporate,2024-12-23,Kolkata,West Bengal,East
CUST05958,Chakrika Contractor,Female,29,Retail,2024-06-25,Kolkata,West Bengal,East
CUST05959,Aarna Rajagopal,Male,33,Corporate,2025-09-17,Mysuru,Karnataka,South
CUST05960,Garima Walla,Male,24,Government,2026-01-31,Pune,Maharashtra,West
CUST05961,Faris Kurian,Male,18,Retail,2024-08-30,Mumbai,Maharashtra,West
CUST05962,Leena Som,Male,41,Corporate,2026-02-22,Kozhikode,Kerala,South
CUST05963,Ekani Chakrabarti,Male,61,Retail,2023-01-11,Hyderabad,Telangana,South
CUST05964,Dominic Panchal,Female,32,Education,2024-07-31,New Delhi,Delhi,North
CUST05965,Shaurya Saini,Male,59,Education,2022-12-20,Bengaluru,Karnataka,South
CUST05966,Oscar Chakrabarti,Female,56,Retail,2023-02-01,Kozhikode,Kerala,South
CUST05967,Falak Anne,Female,45,Education,2023-06-28,Amritsar,Punjab,North
CUST05968,Sanaya Kala,Male,19,SME,2024-10-30,Hyderabad,Telangana,South
CUST05969,Hitesh Gaba,Female,62,Retail,2025-12-21,Hyderabad,Telangana,South
CUST05970,Frado Wali,Male,47,Retail,2021-12-13,Mysuru,Karnataka,South
CUST05971,Udant Shetty,Female,53,SME,2026-04-07,New Delhi,Delhi,North
CUST05972,Indrajit Buch,Female,24,Corporate,2022-06-14,Mangaluru,Karnataka,South
CUST05973,Zinal Patla,Male,51,SME,2025-05-24,Thiruvananthapuram,Kerala,South
CUST05974,Aayush Dubey,Male,57,SME,2022-03-23,Chennai,Tamil Nadu,South
CUST05975,Benjamin Samra,Female,41,Education,2022-03-11,Pune,Maharashtra,West
CUST05976,Diya Naidu,Male,57,Education,2026-02-28,Bhopal,Madhya Pradesh,Central
CUST05977,Nihal Parmer,Female,25,Government,2024-01-29,Surat,Gujarat,West
CUST05978,Faqid Arora,Female,49,Retail,2023-02-16,Warangal,Telangana,South
CUST05979,Ekanta Saha,Female,64,Retail,2025-03-02,Thiruvananthapuram,Kerala,South
CUST05980,Vidhi Singhal,Male,45,Corporate,2024-03-28,Siliguri,West Bengal,East
CUST05981,Jyoti Rana,Female,24,Corporate,2022-09-26,Bhopal,Madhya Pradesh,Central
CUST05982,Fitan Yadav,Female,52,Corporate,2024-11-18,New Delhi,Delhi,North
CUST05983,Aarini Ratta,Female,49,Corporate,2022-01-27,Mysuru,Karnataka,South
CUST05984,Pranit Rajan,Male,52,Government,2023-02-14,Ludhiana,Punjab,North
CUST05985,Ayush Bajwa,Male,28,Corporate,2022-03-30,Amritsar,Punjab,North
CUST05986,Devansh Rajan,Female,60,Education,2026-01-16,Kozhikode,Kerala,South
CUST05987,Chaitanya Arya,Female,43,Education,2024-05-14,Coimbatore,Tamil Nadu,South
CUST05988,Lavanya Bahl,Female,31,Corporate,2022-11-20,Warangal,Telangana,South
CUST05989,Priya Som,Male,22,Education,2022-09-11,Mysuru,Karnataka,South
CUST05990,Janya Dua,Female,29,Retail,2024-10-03,New Delhi,Delhi,North
CUST05991,Dhriti Lad,Female,50,Corporate,2022-04-01,Ahmedabad,Gujarat,West
CUST05992,Tarak Varghese,Female,52,Education,2025-11-01,Madurai,Tamil Nadu,South
CUST05993,Turvi Date,Female,48,Retail,2026-01-20,Thiruvananthapuram,Kerala,South
CUST05994,Arjun Kothari,Female,42,Government,2021-08-06,Pune,Maharashtra,West
CUST05995,Aradhana Vig,Female,19,Corporate,2022-11-16,Bhopal,Madhya Pradesh,Central
CUST05996,Shivani Kant,Male,19,SME,2023-07-06,New Delhi,Delhi,North
CUST05997,Ria Kaul,Female,61,Government,2022-06-30,Kolkata,West Bengal,East
CUST05998,Sudiksha Wason,Male,62,Retail,2022-02-01,Thiruvananthapuram,Kerala,South
CUST05999,Maanas Pandya,Male,65,Corporate,2024-09-30,Vadodara,Gujarat,West
CUST06000,Yauvani Sunder,Male,48,Retail,2023-05-15,Indore,Madhya Pradesh,Central
CUST06001,Banjeet Pillay,Male,35,Retail,2024-09-05,New Delhi,Delhi,North
CUST06002,Aarav Sem,Male,42,Corporate,2025-05-23,Mysuru,Karnataka,South
CUST06003,Faraj Rajagopalan,Male,52,Education,2021-08-27,Indore,Madhya Pradesh,Central
CUST06004,Fiyaz Oak,Male,35,Education,2021-12-13,Hyderabad,Telangana,South
CUST06005,Frederick Ben,Male,19,Retail,2024-11-15,Madurai,Tamil Nadu,South
CUST06006,David Vohra,Female,62,Government,2023-03-15,Kolkata,West Bengal,East
CUST06007,Yashvi Mandal,Female,39,Education,2025-12-28,New Delhi,Delhi,North
CUST06008,Falak Gandhi,Female,36,Government,2023-03-30,Siliguri,West Bengal,East
CUST06009,Quincy Atwal,Male,38,Corporate,2022-07-21,Bhopal,Madhya Pradesh,Central
CUST06010,Girish Sheth,Female,25,Retail,2023-02-19,Hyderabad,Telangana,South
CUST06011,Vritti Sha,Female,39,Education,2025-03-06,Nagpur,Maharashtra,West
CUST06012,Shivansh Lal,Male,53,Government,2023-01-17,Vadodara,Gujarat,West
CUST06013,Om Bansal,Male,45,Retail,2023-04-13,Kolkata,West Bengal,East
CUST06014,Jack Sarkar,Female,44,Corporate,2025-05-26,Ludhiana,Punjab,North
CUST06015,Ryan Parekh,Male,24,Corporate,2023-07-05,Coimbatore,Tamil Nadu,South
CUST06016,Vinaya Patil,Female,40,Education,2025-11-08,Bhopal,Madhya Pradesh,Central
CUST06017,Ira Cheema,Female,24,Education,2023-08-21,Karimnagar,Telangana,South
CUST06018,Manan Chakraborty,Female,31,Education,2022-05-13,Bhopal,Madhya Pradesh,Central
CUST06019,Ati Ganesh,Male,54,Corporate,2025-11-07,Kolkata,West Bengal,East
CUST06020,Alka Misra,Female,51,Corporate,2025-04-14,Kolkata,West Bengal,East
CUST06021,Urmi Mammen,Male,59,Retail,2023-12-19,Bengaluru,Karnataka,South
CUST06022,Kabir Soni,Female,49,SME,2021-11-24,Ludhiana,Punjab,North
CUST06023,Bhanumati Mutti,Male,25,Education,2024-11-18,Kozhikode,Kerala,South
CUST06024,Zansi Brahmbhatt,Male,44,Retail,2025-07-25,Kozhikode,Kerala,South
CUST06025,Pavani Bumb,Female,57,Government,2021-09-14,Kochi,Kerala,South
CUST06026,Ishwar Sathe,Male,20,SME,2023-05-20,Surat,Gujarat,West
CUST06027,Ekanta Chana,Male,48,Corporate,2023-09-27,Indore,Madhya Pradesh,Central
CUST06028,Devika Sankar,Female,41,Government,2024-05-05,Bhopal,Madhya Pradesh,Central
CUST06029,Amaira Ramachandran,Male,39,Education,2023-09-13,Vadodara,Gujarat,West
CUST06030,Netra Kanda,Male,27,Education,2024-12-28,Kozhikode,Kerala,South
CUST06031,Garima Dugar,Male,56,Corporate,2021-08-17,Nagpur,Maharashtra,West
CUST06032,Urvashi Mane,Female,24,Education,2024-02-15,Warangal,Telangana,South
CUST06033,Dhriti Butala,Male,38,Government,2025-11-03,Mumbai,Maharashtra,West
CUST06034,Edhitha Chanda,Female,49,Education,2026-04-18,Madurai,Tamil Nadu,South
CUST06035,Divya Pradhan,Male,63,Corporate,2023-05-13,Hyderabad,Telangana,South
CUST06036,Nandini Anand,Male,62,Government,2022-06-19,New Delhi,Delhi,North
CUST06037,Krishna Wason,Female,40,SME,2022-08-21,New Delhi,Delhi,North
CUST06038,Zinal Parsa,Female,38,Corporate,2023-06-10,Chennai,Tamil Nadu,South
CUST06039,Amruta Sehgal,Female,31,Retail,2021-09-30,Coimbatore,Tamil Nadu,South
CUST06040,Jatin Som,Male,48,Government,2023-03-29,Indore,Madhya Pradesh,Central
CUST06041,Chaman Pandya,Male,59,Government,2021-09-13,New Delhi,Delhi,North
CUST06042,Triya Saxena,Female,55,Government,2025-07-14,New Delhi,Delhi,North
